grid_id,district_name,edge_cell,intersect_area_m2,boundary_share,valid_area_km2,road_length_m,pedestrian_path_length_m,public_space_area_m2,building_footprint_area_m2,building_count,road_density_m_per_km2,ped_path_density_m_per_km2,public_space_share,building_coverage_share,building_count_per_km2,osm_3d_height_available,osm_3d_levels_available
SZ500_0008_0054,宝安区,no,250000.0,1.0,0.25,458.663,0.0,89090.528,0.0,0,1834.652,0.0,0.356362,0.0,0.0,no,no
SZ500_0008_0055,宝安区,no,250000.0,1.0,0.25,566.445,0.0,150701.344,0.0,0,2265.78,0.0,0.602805,0.0,0.0,no,no
SZ500_0008_0056,宝安区,no,250000.0,1.0,0.25,339.728,0.0,107261.628,0.0,0,1358.912,0.0,0.429047,0.0,0.0,no,no
SZ500_0008_0057,宝安区,no,250000.0,1.0,0.25,1041.943,0.0,26542.235,6009.879,3,4167.772,0.0,0.106169,0.02404,12.0,no,no
SZ500_0008_0058,宝安区,no,250000.0,1.0,0.25,927.148,0.0,4496.547,20914.054,7,3708.592,0.0,0.017986,0.083656,28.0,no,no
SZ500_0008_0059,宝安区,no,250000.0,1.0,0.25,1104.088,0.0,0.0,24409.188,2,4416.352,0.0,0.0,0.097637,8.0,no,no
SZ500_0008_0060,宝安区,no,250000.0,1.0,0.25,493.229,0.0,13370.129,77388.667,1,1972.916,0.0,0.053481,0.309555,4.0,no,no
SZ500_0008_0061,宝安区,no,250000.0,1.0,0.25,2946.447,0.0,55695.791,43559.69,23,11785.788,0.0,0.222783,0.174239,92.0,no,no
SZ500_0008_0062,宝安区,no,250000.0,1.0,0.25,2253.758,0.0,14015.251,39386.245,28,9015.032,0.0,0.056061,0.157545,112.0,no,no
SZ500_0008_0063,宝安区,no,250000.0,1.0,0.25,2070.819,52.068,586.407,79844.32,44,8283.276,208.272,0.002346,0.319377,176.0,no,no
SZ500_0008_0064,宝安区,no,250000.0,1.0,0.25,5160.298,5.802,11640.171,58668.638,44,20641.192,23.208,0.046561,0.234675,176.0,no,no
SZ500_0008_0065,宝安区,no,250000.0,1.0,0.25,2096.91,29.942,0.0,76584.24,46,8387.64,119.768,0.0,0.306337,184.0,no,no
SZ500_0008_0066,宝安区,no,250000.0,1.0,0.25,4406.318,38.019,0.0,52992.589,281,17625.272,152.076,0.0,0.21197,1124.0,no,no
SZ500_0008_0067,宝安区,no,250000.0,1.0,0.25,2788.942,0.0,418.875,12591.301,73,11155.768,0.0,0.001676,0.050365,292.0,no,no
SZ500_0008_0068,宝安区,no,250000.0,1.0,0.25,1649.136,1416.035,973.038,64194.361,55,6596.544,5664.14,0.003892,0.256777,220.0,no,no
SZ500_0008_0069,宝安区,no,250000.0,1.0,0.25,2652.132,0.0,5572.928,72786.116,45,10608.528,0.0,0.022292,0.291144,180.0,no,no
SZ500_0008_0070,宝安区,no,250000.0,1.0,0.25,1489.921,69.185,416.355,71046.822,38,5959.684,276.74,0.001665,0.284187,152.0,no,no
SZ500_0008_0071,宝安区,no,250000.0,1.0,0.25,3403.63,288.026,200.445,65777.346,47,13614.52,1152.104,0.000802,0.263109,188.0,no,no
SZ500_0008_0072,宝安区,no,250000.0,1.0,0.25,2294.558,1196.999,694.519,60300.339,26,9178.232,4787.996,0.002778,0.241201,104.0,no,no
SZ500_0008_0073,宝安区,no,250000.0,1.0,0.25,2750.391,56.87,0.0,66227.34,32,11001.564,227.48,0.0,0.264909,128.0,no,no
SZ500_0008_0074,宝安区,no,250000.0,1.0,0.25,2323.638,18.683,2045.111,56961.372,40,9294.552,74.732,0.00818,0.227845,160.0,no,no
SZ500_0008_0075,宝安区,no,250000.0,1.0,0.25,1002.308,1260.141,0.0,66056.617,33,4009.232,5040.564,0.0,0.264226,132.0,no,no
SZ500_0008_0076,宝安区,no,250000.0,1.0,0.25,1536.951,510.515,118.856,4005.898,2,6147.804,2042.06,0.000475,0.016024,8.0,no,no
SZ500_0008_0077,宝安区,no,250000.0,1.0,0.25,3708.761,500.901,0.0,9231.131,10,14835.044,2003.604,0.0,0.036925,40.0,no,no
SZ500_0008_0078,宝安区,no,250000.0,1.0,0.25,2467.732,292.265,0.0,57321.197,51,9870.928,1169.06,0.0,0.229285,204.0,no,no
SZ500_0008_0079,宝安区,no,234399.969,0.9376,0.234399969,3802.823,566.011,15564.383,19978.06,26,16223.649757,2414.723016,0.066401,0.085231,110.921516,no,no
SZ500_0008_0080,宝安区,yes,105535.853,0.422143,0.105535853,664.558,17.386,0.0,14888.429,17,6296.988001,164.740223,0.0,0.141075,161.082699,no,no
SZ500_0008_0081,宝安区,yes,45242.92,0.180972,0.04524292,592.838,0.0,0.0,4922.538,7,13103.442483,0.0,0.0,0.108802,154.720341,no,no
SZ500_0008_0082,宝安区,yes,86698.775,0.346795,0.08669877499999999,912.966,346.728,0.0,23674.653,26,10530.321795,3999.226056,0.0,0.273068,299.888897,no,no
SZ500_0008_0083,宝安区,no,127557.229,0.510229,0.127557229,875.373,0.0,6565.661,41918.496,56,6862.590281,0.0,0.051472,0.328625,439.018631,no,no
SZ500_0008_0084,宝安区,yes,7138.489,0.028554,0.007138489,55.606,0.0,2927.79,0.0,0,7789.603654,0.0,0.410141,0.0,0.0,no,no
SZ500_0009_0004,南山区,no,206701.931,0.826808,0.206701931,572.318,0.0,29282.05,466.123,2,2768.808193,0.0,0.141663,0.002255,9.675768,no,no
SZ500_0009_0005,南山区,no,154474.085,0.617896,0.15447408499999998,986.183,0.0,136994.372,402.536,3,6384.132329,0.0,0.886844,0.002606,19.420733,no,no
SZ500_0009_0046,宝安区,yes,5966.899,0.023868,0.005966899,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0009_0047,宝安区,yes,121948.377,0.487794,0.121948377,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0009_0048,宝安区,no,242233.359,0.968933,0.242233359,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0009_0049,宝安区,no,250000.0,1.0,0.25,357.447,0.0,0.0,0.0,0,1429.788,0.0,0.0,0.0,0.0,no,no
SZ500_0009_0050,宝安区,no,250000.0,1.0,0.25,1534.214,0.0,19639.866,0.0,0,6136.856,0.0,0.078559,0.0,0.0,no,no
SZ500_0009_0051,宝安区,no,250000.0,1.0,0.25,553.715,0.0,93306.1,0.0,0,2214.86,0.0,0.373224,0.0,0.0,no,no
SZ500_0009_0052,宝安区,no,250000.0,1.0,0.25,389.735,0.0,73725.912,0.0,0,1558.94,0.0,0.294904,0.0,0.0,no,no
SZ500_0009_0053,宝安区,no,250000.0,1.0,0.25,566.445,0.0,144122.708,0.0,0,2265.78,0.0,0.576491,0.0,0.0,no,no
SZ500_0009_0054,宝安区,no,250000.0,1.0,0.25,208.083,0.0,90349.109,0.0,0,832.332,0.0,0.361396,0.0,0.0,no,no
SZ500_0009_0055,宝安区,no,250000.0,1.0,0.25,1220.843,0.0,36590.939,5219.193,1,4883.372,0.0,0.146364,0.020877,4.0,no,no
SZ500_0009_0056,宝安区,no,250000.0,1.0,0.25,1990.042,0.0,22400.82,0.0,0,7960.168,0.0,0.089603,0.0,0.0,no,no
SZ500_0009_0057,宝安区,no,250000.0,1.0,0.25,802.89,0.0,0.0,31846.294,4,3211.56,0.0,0.0,0.127385,16.0,no,no
SZ500_0009_0058,宝安区,no,250000.0,1.0,0.25,141.066,0.0,250.864,12285.611,3,564.264,0.0,0.001003,0.049142,12.0,no,no
SZ500_0009_0059,宝安区,no,250000.0,1.0,0.25,1470.891,0.0,32993.273,0.0,0,5883.564,0.0,0.131973,0.0,0.0,no,no
SZ500_0009_0060,宝安区,no,250000.0,1.0,0.25,1260.663,0.0,28378.873,0.0,0,5042.652,0.0,0.113515,0.0,0.0,no,no
SZ500_0009_0061,宝安区,no,250000.0,1.0,0.25,2263.858,0.0,0.0,24821.329,22,9055.432,0.0,0.0,0.099285,88.0,no,no
SZ500_0009_0062,宝安区,no,250000.0,1.0,0.25,3596.007,433.399,0.0,22431.349,19,14384.028,1733.596,0.0,0.089725,76.0,no,no
SZ500_0009_0063,宝安区,no,250000.0,1.0,0.25,3609.88,491.654,6282.952,58474.72,69,14439.52,1966.616,0.025132,0.233899,276.0,no,no
SZ500_0009_0064,宝安区,no,250000.0,1.0,0.25,3951.164,1402.264,10330.992,62011.391,38,15804.656,5609.056,0.041324,0.248046,152.0,no,no
SZ500_0009_0065,宝安区,no,250000.0,1.0,0.25,2449.494,1129.465,0.0,77734.826,28,9797.976,4517.86,0.0,0.310939,112.0,no,no
SZ500_0009_0066,宝安区,no,250000.0,1.0,0.25,4140.959,689.9,2401.727,27689.523,49,16563.836,2759.6,0.009607,0.110758,196.0,no,no
SZ500_0009_0067,宝安区,no,250000.0,1.0,0.25,4032.844,21.298,42170.269,28873.439,32,16131.376,85.192,0.168681,0.115494,128.0,no,no
SZ500_0009_0068,宝安区,no,250000.0,1.0,0.25,3317.776,1586.601,2026.345,70920.304,42,13271.104,6346.404,0.008105,0.283681,168.0,no,no
SZ500_0009_0069,宝安区,no,250000.0,1.0,0.25,2627.912,1123.113,22213.515,78650.082,47,10511.648,4492.452,0.088854,0.3146,188.0,no,no
SZ500_0009_0070,宝安区,no,250000.0,1.0,0.25,2381.383,700.988,94.9,55266.475,42,9525.532,2803.952,0.00038,0.221066,168.0,no,no
SZ500_0009_0071,宝安区,no,250000.0,1.0,0.25,2554.605,293.492,371.417,69268.173,62,10218.42,1173.968,0.001486,0.277073,248.0,no,no
SZ500_0009_0072,宝安区,no,250000.0,1.0,0.25,2594.228,1700.858,0.0,64450.585,66,10376.912,6803.432,0.0,0.257802,264.0,no,no
SZ500_0009_0073,宝安区,no,250000.0,1.0,0.25,3683.829,676.92,0.0,37860.718,33,14735.316,2707.68,0.0,0.151443,132.0,no,no
SZ500_0009_0074,宝安区,no,250000.0,1.0,0.25,2865.965,412.958,823.177,23876.311,21,11463.86,1651.832,0.003293,0.095505,84.0,no,no
SZ500_0009_0075,宝安区,no,250000.0,1.0,0.25,3557.911,230.284,0.0,19926.51,8,14231.644,921.136,0.0,0.079706,32.0,no,no
SZ500_0009_0076,宝安区,no,250000.0,1.0,0.25,2174.574,561.48,572.042,1944.583,2,8698.296,2245.92,0.002288,0.007778,8.0,no,no
SZ500_0009_0077,宝安区,no,250000.0,1.0,0.25,3629.454,798.777,0.0,8856.495,1,14517.816,3195.108,0.0,0.035426,4.0,no,no
SZ500_0009_0078,宝安区,no,250000.0,1.0,0.25,4181.645,0.0,551.897,30733.237,82,16726.58,0.0,0.002208,0.122933,328.0,no,no
SZ500_0009_0079,宝安区,no,250000.0,1.0,0.25,3729.954,399.195,39647.903,29588.047,27,14919.816,1596.78,0.158592,0.118352,108.0,no,no
SZ500_0009_0080,宝安区,no,250000.0,1.0,0.25,3347.797,36.522,2664.058,47861.033,42,13391.188,146.088,0.010656,0.191444,168.0,no,no
SZ500_0009_0081,宝安区,no,250000.0,1.0,0.25,3175.499,59.343,0.0,33733.269,38,12701.996,237.372,0.0,0.134933,152.0,no,no
SZ500_0009_0082,宝安区,no,250000.0,1.0,0.25,2787.436,53.315,0.0,59051.253,29,11149.744,213.26,0.0,0.236205,116.0,no,no
SZ500_0009_0083,宝安区,no,250000.0,1.0,0.25,2854.358,0.0,33412.131,34927.641,30,11417.432,0.0,0.133649,0.139711,120.0,no,no
SZ500_0009_0084,宝安区,no,130199.794,0.520799,0.130199794,1461.088,0.0,7668.309,30533.59,24,11221.891795,0.0,0.058896,0.234513,184.332089,no,no
SZ500_0010_0003,南山区,yes,42289.931,0.16916,0.042289930999999996,0.0,0.0,2719.674,0.0,0,0.0,0.0,0.06431,0.0,0.0,no,no
SZ500_0010_0004,南山区,no,249496.841,0.997987,0.249496841,775.862,0.0,163475.76,1402.931,7,3109.706708,0.0,0.655222,0.005623,28.056467,no,no
SZ500_0010_0005,南山区,yes,102141.926,0.408568,0.10214192600000001,102.3,0.0,102141.921,0.0,0,1001.547592,0.0,1.0,0.0,0.0,no,no
SZ500_0010_0045,宝安区,yes,58864.441,0.235458,0.058864440999999997,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0010_0046,宝安区,no,208725.589,0.834902,0.20872558900000002,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0010_0047,宝安区,no,250000.0,1.0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0010_0048,宝安区,no,250000.0,1.0,0.25,180.718,0.0,0.0,0.0,0,722.872,0.0,0.0,0.0,0.0,no,no
SZ500_0010_0049,宝安区,no,250000.0,1.0,0.25,1190.358,0.0,1.789,0.0,0,4761.432,0.0,7e-06,0.0,0.0,no,no
SZ500_0010_0050,宝安区,no,250000.0,1.0,0.25,1145.672,0.0,110586.213,0.0,0,4582.688,0.0,0.442345,0.0,0.0,no,no
SZ500_0010_0051,宝安区,no,250000.0,1.0,0.25,559.163,0.0,151147.664,0.0,0,2236.652,0.0,0.604591,0.0,0.0,no,no
SZ500_0010_0052,宝安区,no,250000.0,1.0,0.25,407.219,0.0,116535.005,0.0,0,1628.876,0.0,0.46614,0.0,0.0,no,no
SZ500_0010_0053,宝安区,no,250000.0,1.0,0.25,1531.602,0.0,36832.771,0.0,0,6126.408,0.0,0.147331,0.0,0.0,no,no
SZ500_0010_0054,宝安区,no,250000.0,1.0,0.25,2321.565,0.0,25289.119,6060.623,1,9286.26,0.0,0.101156,0.024242,4.0,no,no
SZ500_0010_0055,宝安区,no,250000.0,1.0,0.25,3314.674,0.0,0.0,60883.281,1,13258.696,0.0,0.0,0.243533,4.0,no,no
SZ500_0010_0056,宝安区,no,250000.0,1.0,0.25,1689.577,0.0,25938.797,2895.316,1,6758.308,0.0,0.103755,0.011581,4.0,no,no
SZ500_0010_0057,宝安区,no,250000.0,1.0,0.25,1029.346,0.0,8881.922,0.0,0,4117.384,0.0,0.035528,0.0,0.0,no,no
SZ500_0010_0058,宝安区,no,250000.0,1.0,0.25,653.812,0.0,152002.752,0.0,0,2615.248,0.0,0.608011,0.0,0.0,no,no
SZ500_0010_0059,宝安区,no,250000.0,1.0,0.25,1363.43,190.69,113777.414,0.0,0,5453.72,762.76,0.45511,0.0,0.0,no,no
SZ500_0010_0060,宝安区,no,250000.0,1.0,0.25,2420.555,281.685,12857.645,3697.813,4,9682.22,1126.74,0.051431,0.014791,16.0,no,no
SZ500_0010_0061,宝安区,no,250000.0,1.0,0.25,4035.891,1251.714,1828.463,13559.898,12,16143.564,5006.856,0.007314,0.05424,48.0,no,no
SZ500_0010_0062,宝安区,no,250000.0,1.0,0.25,3134.03,824.721,0.0,64636.89,34,12536.12,3298.884,0.0,0.258548,136.0,no,no
SZ500_0010_0063,宝安区,no,250000.0,1.0,0.25,3388.446,596.551,38195.655,45418.746,35,13553.784,2386.204,0.152783,0.181675,140.0,no,no
SZ500_0010_0064,宝安区,no,250000.0,1.0,0.25,4077.404,1616.278,0.0,54578.168,28,16309.616,6465.112,0.0,0.218313,112.0,no,no
SZ500_0010_0065,宝安区,no,250000.0,1.0,0.25,3131.755,654.166,14756.107,16978.125,13,12527.02,2616.664,0.059024,0.067912,52.0,no,no
SZ500_0010_0066,宝安区,no,250000.0,1.0,0.25,4890.242,321.12,13250.237,14940.714,13,19560.968,1284.48,0.053001,0.059763,52.0,no,no
SZ500_0010_0067,宝安区,no,250000.0,1.0,0.25,4286.865,240.569,1587.322,39597.608,34,17147.46,962.276,0.006349,0.15839,136.0,no,no
SZ500_0010_0068,宝安区,no,250000.0,1.0,0.25,4327.709,1550.105,1605.778,48540.885,82,17310.836,6200.42,0.006423,0.194164,328.0,no,no
SZ500_0010_0069,宝安区,no,250000.0,1.0,0.25,4541.04,6.608,25242.744,52187.357,270,18164.16,26.432,0.100971,0.208749,1080.0,no,no
SZ500_0010_0070,宝安区,no,250000.0,1.0,0.25,2637.039,0.0,4863.874,25078.932,14,10548.156,0.0,0.019455,0.100316,56.0,no,no
SZ500_0010_0071,宝安区,no,250000.0,1.0,0.25,2291.838,120.306,85179.417,18717.342,14,9167.352,481.224,0.340718,0.074869,56.0,no,no
SZ500_0010_0072,宝安区,no,250000.0,1.0,0.25,3699.957,1250.902,11783.341,20185.181,22,14799.828,5003.608,0.047133,0.080741,88.0,no,no
SZ500_0010_0073,宝安区,no,250000.0,1.0,0.25,2708.23,888.8,0.0,29276.613,38,10832.92,3555.2,0.0,0.117106,152.0,no,no
SZ500_0010_0074,宝安区,no,250000.0,1.0,0.25,2082.893,0.0,0.0,56902.025,39,8331.572,0.0,0.0,0.227608,156.0,no,no
SZ500_0010_0075,宝安区,no,250000.0,1.0,0.25,3811.513,0.0,0.0,4016.488,1,15246.052,0.0,0.0,0.016066,4.0,no,no
SZ500_0010_0076,宝安区,no,250000.0,1.0,0.25,1749.803,0.0,0.0,0.0,0,6999.212,0.0,0.0,0.0,0.0,no,no
SZ500_0010_0077,宝安区,no,250000.0,1.0,0.25,1859.771,510.763,0.0,1492.325,2,7439.084,2043.052,0.0,0.005969,8.0,no,no
SZ500_0010_0078,宝安区,no,250000.0,1.0,0.25,4043.615,0.0,0.0,10100.195,9,16174.46,0.0,0.0,0.040401,36.0,no,no
SZ500_0010_0079,宝安区,no,250000.0,1.0,0.25,3785.628,0.0,32218.41,22862.729,24,15142.512,0.0,0.128874,0.091451,96.0,no,no
SZ500_0010_0080,宝安区,no,250000.0,1.0,0.25,2039.509,0.0,0.0,35206.371,40,8158.036,0.0,0.0,0.140825,160.0,no,no
SZ500_0010_0081,宝安区,no,250000.0,1.0,0.25,1852.963,0.0,0.0,15801.496,17,7411.852,0.0,0.0,0.063206,68.0,no,no
SZ500_0010_0082,宝安区,no,250000.0,1.0,0.25,2590.77,0.0,0.0,47698.116,56,10363.08,0.0,0.0,0.190792,224.0,no,no
SZ500_0010_0083,宝安区,no,250000.0,1.0,0.25,1581.01,96.174,48870.426,55457.809,44,6324.04,384.696,0.195482,0.221831,176.0,no,no
SZ500_0010_0084,宝安区,no,238575.662,0.954303,0.23857566200000002,4180.078,176.893,0.0,54751.417,62,17520.974122,741.454508,0.0,0.229493,259.875628,no,no
SZ500_0010_0085,宝安区,no,170308.302,0.681233,0.170308302,2824.542,0.0,0.0,47514.178,33,16584.875586,0.0,0.0,0.278989,193.766244,no,no
SZ500_0010_0086,宝安区,no,183185.971,0.732744,0.183185971,2147.727,83.842,5397.949,4288.048,10,11724.298473,457.687887,0.029467,0.023408,54.589333,no,no
SZ500_0011_0002,南山区,yes,10171.325,0.040685,0.010171325,21.469,0.0,10171.328,0.0,0,2110.737785,0.0,1.0,0.0,0.0,no,no
SZ500_0011_0003,南山区,no,161837.833,0.647351,0.16183783300000001,235.309,0.0,145682.283,0.0,0,1453.98017,0.0,0.900174,0.0,0.0,no,no
SZ500_0011_0004,南山区,no,250000.0,1.0,0.25,125.318,0.0,246544.58,0.0,0,501.272,0.0,0.986178,0.0,0.0,no,no
SZ500_0011_0005,南山区,no,239729.318,0.958917,0.239729318,457.38,0.0,190821.203,336.132,1,1907.901811,0.0,0.795986,0.001402,4.171371,no,no
SZ500_0011_0006,南山区,no,143834.506,0.575338,0.143834506,463.924,0.0,0.0,168.477,1,3225.401282,0.0,0.0,0.001171,6.952435,no,no
SZ500_0011_0043,宝安区,yes,336.778,0.001347,0.00033677800000000003,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0011_0044,宝安区,no,138888.33,0.555553,0.13888832999999998,50.188,0.0,0.0,0.0,0,361.355054,0.0,0.0,0.0,0.0,no,no
SZ500_0011_0045,宝安区,no,248572.158,0.994289,0.248572158,1027.005,0.0,0.0,0.0,0,4131.617186,0.0,0.0,0.0,0.0,no,no
SZ500_0011_0046,宝安区,no,250000.0,1.0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0011_0047,宝安区,no,250000.0,1.0,0.25,46.064,0.0,3334.046,0.0,0,184.256,0.0,0.013336,0.0,0.0,no,no
SZ500_0011_0048,宝安区,no,250000.0,1.0,0.25,2138.155,0.0,15473.204,0.0,0,8552.62,0.0,0.061893,0.0,0.0,no,no
SZ500_0011_0049,宝安区,no,250000.0,1.0,0.25,562.78,0.0,159427.714,4869.499,1,2251.12,0.0,0.637711,0.019478,4.0,no,no
SZ500_0011_0050,宝安区,no,250000.0,1.0,0.25,2562.544,0.0,137773.841,12128.987,11,10250.176,0.0,0.551095,0.048516,44.0,no,no
SZ500_0011_0051,宝安区,no,250000.0,1.0,0.25,3590.906,396.799,34095.347,27801.159,11,14363.624,1587.196,0.136381,0.111205,44.0,no,no
SZ500_0011_0052,宝安区,no,250000.0,1.0,0.25,2549.568,0.0,22246.689,32127.608,2,10198.272,0.0,0.088987,0.12851,8.0,no,no
SZ500_0011_0053,宝安区,no,250000.0,1.0,0.25,5097.301,0.0,0.0,49298.479,2,20389.204,0.0,0.0,0.197194,8.0,no,no
SZ500_0011_0054,宝安区,no,250000.0,1.0,0.25,2342.035,0.0,37328.106,1152.768,2,9368.14,0.0,0.149312,0.004611,8.0,no,no
SZ500_0011_0055,宝安区,no,250000.0,1.0,0.25,1398.675,0.0,50534.895,6068.213,1,5594.7,0.0,0.20214,0.024273,4.0,no,no
SZ500_0011_0056,宝安区,no,250000.0,1.0,0.25,52.165,0.0,112210.246,0.0,0,208.66,0.0,0.448841,0.0,0.0,no,no
SZ500_0011_0057,宝安区,no,250000.0,1.0,0.25,399.529,99.656,87467.509,0.0,0,1598.116,398.624,0.34987,0.0,0.0,no,no
SZ500_0011_0058,宝安区,no,250000.0,1.0,0.25,386.904,1093.413,19772.197,0.0,0,1547.616,4373.652,0.079089,0.0,0.0,no,no
SZ500_0011_0059,宝安区,no,250000.0,1.0,0.25,25.376,719.001,0.0,0.0,0,101.504,2876.004,0.0,0.0,0.0,no,no
SZ500_0011_0060,宝安区,no,250000.0,1.0,0.25,3860.129,1373.781,21673.637,8314.277,4,15440.516,5495.124,0.086695,0.033257,16.0,no,no
SZ500_0011_0061,宝安区,no,250000.0,1.0,0.25,3702.281,304.318,820.323,4790.775,3,14809.124,1217.272,0.003281,0.019163,12.0,no,no
SZ500_0011_0062,宝安区,no,250000.0,1.0,0.25,2938.517,0.0,1082.812,0.0,0,11754.068,0.0,0.004331,0.0,0.0,no,no
SZ500_0011_0063,宝安区,no,250000.0,1.0,0.25,2357.271,286.157,3455.573,39632.844,29,9429.084,1144.628,0.013822,0.158531,116.0,no,no
SZ500_0011_0064,宝安区,no,250000.0,1.0,0.25,1456.808,1289.565,34647.093,13510.265,3,5827.232,5158.26,0.138588,0.054041,12.0,no,no
SZ500_0011_0065,宝安区,no,250000.0,1.0,0.25,4647.448,2412.792,5827.175,11111.136,7,18589.792,9651.168,0.023309,0.044445,28.0,no,no
SZ500_0011_0066,宝安区,no,250000.0,1.0,0.25,3991.277,1403.028,1010.955,7079.373,4,15965.108,5612.112,0.004044,0.028317,16.0,no,no
SZ500_0011_0067,宝安区,no,250000.0,1.0,0.25,2496.25,908.76,0.0,4110.251,7,9985.0,3635.04,0.0,0.016441,28.0,no,no
SZ500_0011_0068,宝安区,no,250000.0,1.0,0.25,7338.645,1718.362,1075.08,27539.201,40,29354.58,6873.448,0.0043,0.110157,160.0,no,no
SZ500_0011_0069,宝安区,no,250000.0,1.0,0.25,3199.148,901.044,14329.371,30090.849,119,12796.592,3604.176,0.057317,0.120363,476.0,no,no
SZ500_0011_0070,宝安区,no,250000.0,1.0,0.25,1325.804,0.0,0.0,85117.91,93,5303.216,0.0,0.0,0.340472,372.0,no,no
SZ500_0011_0071,宝安区,no,250000.0,1.0,0.25,98.995,118.544,44434.943,67413.264,55,395.98,474.176,0.17774,0.269653,220.0,no,no
SZ500_0011_0072,宝安区,no,250000.0,1.0,0.25,2723.994,600.989,9568.202,11113.028,16,10895.976,2403.956,0.038273,0.044452,64.0,no,no
SZ500_0011_0073,宝安区,no,250000.0,1.0,0.25,2321.894,128.736,5127.213,50267.777,34,9287.576,514.944,0.020509,0.201071,136.0,no,no
SZ500_0011_0074,宝安区,no,250000.0,1.0,0.25,2201.236,0.0,3386.326,34124.049,32,8804.944,0.0,0.013545,0.136496,128.0,no,no
SZ500_0011_0075,宝安区,no,250000.0,1.0,0.25,2443.169,0.0,0.0,2009.326,3,9772.676,0.0,0.0,0.008037,12.0,no,no
SZ500_0011_0076,宝安区,no,250000.0,1.0,0.25,3270.458,0.0,0.0,21887.399,16,13081.832,0.0,0.0,0.08755,64.0,no,no
SZ500_0011_0077,宝安区,no,250000.0,1.0,0.25,2061.043,924.879,15792.322,0.0,0,8244.172,3699.516,0.063169,0.0,0.0,no,no
SZ500_0011_0078,宝安区,no,250000.0,1.0,0.25,1537.417,219.182,0.0,3181.836,1,6149.668,876.728,0.0,0.012727,4.0,no,no
SZ500_0011_0079,宝安区,no,250000.0,1.0,0.25,4175.517,0.0,22571.281,759.083,1,16702.068,0.0,0.090285,0.003036,4.0,no,no
SZ500_0011_0080,宝安区,no,250000.0,1.0,0.25,2311.358,0.0,7041.175,236.469,1,9245.432,0.0,0.028165,0.000946,4.0,no,no
SZ500_0011_0081,宝安区,no,250000.0,1.0,0.25,2226.928,15.528,30249.336,35691.412,29,8907.712,62.112,0.120997,0.142766,116.0,no,no
SZ500_0011_0082,宝安区,no,250000.0,1.0,0.25,2334.979,0.0,0.0,80125.092,44,9339.916,0.0,0.0,0.3205,176.0,no,no
SZ500_0011_0083,宝安区,no,250000.0,1.0,0.25,1217.122,213.437,59213.518,37399.414,34,4868.488,853.748,0.236854,0.149598,136.0,no,no
SZ500_0011_0084,宝安区,no,250000.0,1.0,0.25,3363.809,0.0,0.0,67009.227,63,13455.236,0.0,0.0,0.268037,252.0,no,no
SZ500_0011_0085,宝安区,no,250000.0,1.0,0.25,4623.43,0.0,3562.776,4630.742,6,18493.72,0.0,0.014251,0.018523,24.0,no,no
SZ500_0011_0086,宝安区,yes,82255.408,0.329022,0.082255408,973.012,0.0,0.0,0.0,0,11829.155355,0.0,0.0,0.0,0.0,no,no
SZ500_0012_0001,南山区,yes,15541.813,0.062167,0.015541813,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0012_0002,南山区,no,217612.33,0.870449,0.21761233,558.071,0.0,184774.847,0.0,0,2564.519207,0.0,0.849101,0.0,0.0,no,no
SZ500_0012_0003,南山区,no,250000.0,1.0,0.25,0.0,0.0,245963.568,0.0,0,0.0,0.0,0.983854,0.0,0.0,no,no
SZ500_0012_0004,南山区,no,250000.0,1.0,0.25,0.0,0.0,250000.0,0.0,0,0.0,0.0,1.0,0.0,0.0,no,no
SZ500_0012_0005,南山区,no,215967.551,0.86387,0.215967551,282.696,0.0,212264.52,0.0,0,1308.974421,0.0,0.982854,0.0,0.0,no,no
SZ500_0012_0006,南山区,yes,68143.007,0.272572,0.06814300699999999,0.0,0.0,26.756,0.0,0,0.0,0.0,0.000393,0.0,0.0,no,no
SZ500_0012_0043,宝安区,yes,115094.873,0.460379,0.115094873,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0012_0044,宝安区,no,250000.0,1.0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,no,no
SZ500_0012_0045,宝安区,no,250000.0,1.0,0.25,1444.047,0.0,0.0,0.0,0,5776.188,0.0,0.0,0.0,0.0,no,no
SZ500_0012_0046,宝安区,no,250000.0,1.0,0.25,2066.061,168.742,0.0,13235.186,4,8264.244,674.968,0.0,0.052941,16.0,no,no
